Part 1 of 2, 9.00 ,,,,,,,,
Student ID,Program,Acad Plan,First Name,Middle,Last,Campus,User,Email ID,Proj Level
4570534,UMA10,SYDE,Amy,Shawn,Mendoza,UW,nholmes,smendoza@edgetag.com,1A
4042998,UMA10,SYDE,Kathryn,Ruth,Vasquez,UW,dlee,rvasquez@agivu.info,2A
4881644,UMA10,SYDE,Todd,Jennifer,Wilson,UW,bferguson,jwilson@flipstorm.biz,4B
1132975,UMA10,MABAECOHC,Anne,Andrew,Wheeler,UW,achapman,awheeler@pixope.net,3A
8450557,UMA10,CSBHC,Kenneth,Victor,Watkins,UW,agomez,vwatkins@kazio.biz,2B
6898287,UMA10,SYDE,Roger,Jesse,Marshall,UW,jray,jmarshall@skyble.name,4A
1713690,UMA10,MABAECOHC,Lisa,Phillip,Wilson,UW,lmccoy,pwilson@kwilith.org,1B
4062334,UMA50,MABAECOHC,Judy,Katherine,Brown,UW,bmyers,kbrown@quaxo.com,2B
8703616,UMA10,ME,Joyce,Lillian,Perez,UW,cmorris,lperez@vinte.name,3A
9599753,UMA50,MABAECOHC,Terry,Carolyn,Bailey,UW,drichards,cbailey@linklinks.mil,1B
4120661,UMA10,CSBHC,Shawn,Todd,Adams,UW,rfreeman,tadams@livez.mil,2B
1738763,UMA10,CSBHC,Kelly,Diana,Lee,UW,cnguyen,dlee@babbleset.name,3B
9103965,UMA10,CSBHC,Heather,Karen,Ryan,UW,jlittle,kryan@zoozzy.com,3B
2292086,UMA10,CSBHC,Cheryl,Harold,Carroll,UW,ghowell,hcarroll@yozio.gov,2A
4480169,UMA50,ME,Jack,Cynthia,Johnston,UW,jwallace,cjohnston@ailane.gov,1B
8113405,UMA50,MABAECOHC,Tammy,Maria,Franklin,UW,ggutierrez,mfranklin@edgewire.mil,3A
2753591,UMA50,MABAECOHC,Victor,David,Henry,UW,jowens,dhenry@flashspan.org,1B
5669784,UMA50,SYDE,Bonnie,Martin,Kennedy,UW,jalvarez,mkennedy@zoomlounge.mil,4A
6123465,UMA10,ME,Norma,Chris,Burton,UW,gburton,cburton@yakijo.com,1B
5814413,UMA50,ME,Bruce,Dennis,Medina,UW,cruiz,dmedina@meedoo.net,3A
7189721,UMA10,ME,Lori,Harry,Castillo,UW,pwest,hcastillo@camido.net,2A
6606570,UMA50,CSBHC,Katherine,Paul,Fisher,UW,jscott,pfisher@kazio.mil,4A
9109104,UMA50,CSBHC,Jessica,Jennifer,Ruiz,UW,dnichols,jruiz@realpoint.biz,4B
8752454,UMA10,SYDE,Jonathan,Margaret,Thompson,UW,jturner,mthompson@realblab.edu,3A
7936549,UMA50,SYDE,Ruby,Jack,Reed,UW,jmartinez,jreed@dabshots.name,2B
3990291,UMA10,MABAECOHC,Charles,Eric,Ryan,UW,sburns,eryan@zoonoodle.mil,1A
3080323,UMA50,CSBHC,Maria,Cheryl,Long,UW,rramos,clong@realblab.gov,4B
4215022,UMA10,SYDE,Robert,Teresa,Richards,UW,jjackson,trichards@tanoodle.biz,2B
8288323,UMA10,ME,Tina,Joyce,Cooper,UW,rgonzales,jcooper@skynoodle.name,1A
8930596,UMA50,SYDE,Harold,Eric,Young,UW,nwagner,eyoung@rhynoodle.com,2B
7360340,UMA50,SYDE,Emily,Bruce,Mcdonald,UW,ssimpson,bmcdonald@zoozzy.mil,2A
7921534,UMA50,ME,Andrea,Sarah,Hansen,UW,jcruz,shansen@skynoodle.biz,3B
7869653,UMA10,ME,Judith,Teresa,Franklin,UW,adaniels,tfranklin@yodoo.mil,1B
5853989,UMA10,CSBHC,Carlos,Diane,Morrison,UW,lwatkins,dmorrison@gigashots.com,1B
4899805,UMA50,SYDE,Mary,Keith,Berry,UW,chayes,kberry@skinte.gov,1B
7837898,UMA50,ME,Harold,Jerry,Coleman,UW,wryan,jcoleman@flipbug.net,2A
1757575,UMA10,CSBHC,Cheryl,Fred,Perry,UW,wmartin,fperry@dazzlesphere.name,1A
7805454,UMA10,ME,Betty,Kenneth,Long,UW,lpayne,klong@tagchat.gov,1A
5341063,UMA10,ME,Cheryl,Harry,Adams,UW,jlee,hadams@linklinks.edu,2A
2327951,UMA10,MABAECOHC,Wanda,Ronald,Hunter,UW,howens,rhunter@meezzy.biz,4A
5695359,UMA50,CSBHC,Louis,Tammy,Day,UW,jjames,tday@jayo.edu,2B
3325962,UMA50,CSBHC,Juan,Angela,Lawrence,UW,ganderson,alawrence@youspan.info,2A
3605520,UMA10,MABAECOHC,Sara,Melissa,Chapman,UW,jwood,mchapman@pixope.info,2A
9123193,UMA50,SYDE,Kevin,Carl,Bradley,UW,jparker,cbradley@oba.org,1A
4932685,UMA10,CSBHC,Kimberly,Paula,Phillips,UW,jcampbell,pphillips@realblab.info,2B
8605887,UMA50,CSBHC,Phyllis,Ruth,Spencer,UW,pwhite,rspencer@tekfly.mil,2B
3819241,UMA10,ME,Irene,Lori,Burton,UW,efields,lburton@realbuzz.edu,4B
7819992,UMA10,CSBHC,Carolyn,Philip,Robinson,UW,rsimpson,probinson@riffpedia.com,4A
3289926,UMA50,MABAECOHC,William,Jonathan,Smith,UW,jwilson,jsmith@skibox.com,3B
8943863,UMA10,SYDE,Margaret,Ruby,Robinson,UW,mwheeler,rrobinson@nlounge.net,1A
2484950,UMA10,ME,Adam,Samuel,Gonzales,UW,nyoung,sgonzales@topiclounge.gov,1B
6181282,UMA50,MABAECOHC,Keith,Henry,Cook,UW,ksims,hcook@minyx.biz,3B
4385687,UMA10,MABAECOHC,Tammy,Scott,Dunn,UW,wriley,sdunn@brightbean.gov,4B
7701889,UMA50,SYDE,Cheryl,Richard,Lynch,UW,jkim,rlynch@dabtype.net,3B
6900212,UMA10,SYDE,Todd,Earl,Morgan,UW,jlittle,emorgan@mudo.org,2B
9137573,UMA50,CSBHC,Martin,Wanda,Hernandez,UW,jkim,whernandez@gigabox.mil,1B
1277354,UMA10,CSBHC,Jason,Carlos,Fowler,UW,sferguson,cfowler@dabjam.mil,2B
6503372,UMA10,CSBHC,Carl,Cynthia,Edwards,UW,bchapman,cedwards@jaloo.biz,3B
5858704,UMA50,SYDE,Michael,Ann,Thompson,UW,fmartin,athompson@twitterbridge.name,2B
6903999,UMA10,SYDE,Judy,George,James,UW,rward,gjames@feedspan.edu,2A
3873887,UMA50,ME,Marilyn,Donna,Stanley,UW,rkelly,dstanley@tagpad.net,1B
2337321,UMA50,MABAECOHC,Harold,Dennis,Freeman,UW,hwebb,dfreeman@snaptags.name,4A
5689408,UMA10,ME,Tammy,Ashley,Armstrong,UW,aporter,aarmstrong@ailane.name,3B
1960363,UMA10,CSBHC,Jack,Elizabeth,Wilson,UW,rhowell,ewilson@wordtune.net,3A
4105298,UMA10,CSBHC,Lois,Gerald,Morris,UW,trogers,gmorris@tagchat.net,4B
9086765,UMA10,ME,Robert,Charles,Porter,UW,sthompson,cporter@bubblemix.org,3A
5412839,UMA50,ME,Rose,Paul,Elliott,UW,jwallace,pelliott@vimbo.org,2A
6173037,UMA10,ME,Gary,Julie,Rogers,UW,pgonzales,jrogers@leexo.info,2A
5813033,UMA50,ME,Christina,Chris,White,UW,cwatkins,cwhite@zoombox.edu,2B
9242162,UMA10,ME,Douglas,Louis,Henderson,UW,jhawkins,lhenderson@tavu.name,2A
7824265,UMA10,SYDE,Christopher,Robert,Gilbert,UW,jpeters,rgilbert@twitterlist.name,2B
5999023,UMA10,ME,Johnny,Sandra,Hansen,UW,sgarcia,shansen@linkbridge.name,3B
8054269,UMA50,MABAECOHC,Larry,Louise,Hanson,UW,rschmidt,lhanson@yadel.net,1B
5211982,UMA50,CSBHC,Ryan,Benjamin,King,UW,tchapman,bking@youtags.mil,4A
3146351,UMA10,ME,Marilyn,Kathy,Ray,UW,dlopez,kray@eadel.com,3B
5210922,UMA50,ME,Sandra,Carol,Jenkins,UW,pmedina,cjenkins@tanoodle.mil,4A
4316135,UMA50,ME,Sarah,Jimmy,Butler,UW,elewis,jbutler@abatz.gov,3A
8864837,UMA50,ME,Gloria,Anne,Cook,UW,aflores,acook@cogidoo.org,3A
8168984,UMA50,MABAECOHC,Theresa,Aaron,Dunn,UW,trobinson,adunn@muxo.org,3A
7400888,UMA50,CSBHC,Carlos,Kelly,Weaver,UW,bwarren,kweaver@tavu.org,2B
8765916,UMA10,SYDE,Joseph,Arthur,Howell,UW,jgreene,ahowell@youopia.gov,3B
5268885,UMA50,CSBHC,Irene,Martha,Diaz,UW,msmith,mdiaz@realfire.com,2A
9004528,UMA50,ME,Antonio,Albert,Perry,UW,hharvey,aperry@myworks.edu,1B
3035580,UMA50,CSBHC,Brian,James,Brooks,UW,kpierce,jbrooks@jetwire.info,2A
9254523,UMA50,ME,Dorothy,Rebecca,Wright,UW,hgrant,rwright@mydeo.com,3B
7530684,UMA50,SYDE,Phillip,Bruce,Gutierrez,UW,wmurray,bgutierrez@eabox.info,1A
1066375,UMA50,ME,Antonio,Mark,King,UW,sstephens,mking@gabcube.gov,3B
2679929,UMA10,MABAECOHC,Ashley,Aaron,Martin,UW,tfoster,amartin@photobug.org,4A
8112719,UMA10,SYDE,Julia,Tammy,Flores,UW,athomas,tflores@zoozzy.net,4A
7964767,UMA50,CSBHC,Kelly,Marilyn,Kennedy,UW,lnguyen,mkennedy@fivechat.org,3A
5697944,UMA10,MABAECOHC,David,Ruby,Evans,UW,anichols,revans@nlounge.edu,3B
9643024,UMA10,SYDE,Chris,Benjamin,Harris,UW,dross,bharris@eayo.net,2A
6683722,UMA50,SYDE,Kevin,Raymond,Bowman,UW,estanley,rbowman@janyx.biz,3B
2311575,UMA50,SYDE,Stephen,Matthew,Fox,UW,cday,mfox@tazzy.gov,3A
6535416,UMA10,SYDE,Aaron,Irene,Mitchell,UW,jdiaz,imitchell@shufflester.edu,1A
6775072,UMA10,SYDE,Clarence,Martin,Bell,UW,dhall,mbell@edgeclub.info,1A
8933364,UMA10,SYDE,Jean,Scott,Ferguson,UW,jburke,sferguson@einti.net,2A
3721979,UMA10,CSBHC,Amanda,Cheryl,Fernandez,UW,pjames,cfernandez@dynabox.name,2B
1372791,UMA50,ME,Craig,Julie,Carpenter,UW,slarson,jcarpenter@ntags.mil,3A
1094714,UMA10,MABAECOHC,Andrew,Cynthia,Parker,UW,thicks,cparker@topicblab.net,1A
3279029,UMA10,SYDE,Joan,Jason,Day,UW,rmcdonald,jday@aibox.org,2A
2776052,UMA10,CSBHC,James,William,Chavez,UW,bscott,wchavez@vinder.info,2B
6066948,UMA50,CSBHC,Jimmy,Jennifer,Shaw,UW,nmoore,jshaw@youbridge.org,3A
9799218,UMA10,SYDE,Marilyn,Fred,Diaz,UW,jcox,fdiaz@gevee.name,1B
4311997,UMA50,MABAECOHC,Julia,Sean,Wilson,UW,sallen,swilson@gigashots.mil,4A
4908718,UMA50,CSBHC,Howard,Lillian,Romero,UW,jfreeman,lromero@dabtype.net,4A
4108249,UMA10,CSBHC,Kathy,Eugene,Peterson,UW,ccarr,epeterson@midel.mil,2B
4557632,UMA10,MABAECOHC,Jean,Wayne,Kim,UW,jcoleman,wkim@digitube.com,3A
7595402,UMA10,SYDE,Virginia,Stephen,Moreno,UW,hduncan,smoreno@tambee.biz,2B
7580209,UMA10,MABAECOHC,Susan,Heather,Larson,UW,elittle,hlarson@jabbersphere.org,2B
5672749,UMA50,SYDE,Anne,Lillian,Lawrence,UW,acrawford,llawrence@quimba.edu,3A
2522273,UMA10,MABAECOHC,Mary,Kelly,Martinez,UW,cmatthews,kmartinez@abata.mil,2A
6974601,UMA10,CSBHC,Richard,Samuel,Morris,UW,hgrant,smorris@blogtag.mil,4A
4868901,UMA10,MABAECOHC,Matthew,Melissa,Green,UW,jgraham,mgreen@yadel.net,1B
4299871,UMA10,SYDE,Johnny,Bruce,Tucker,UW,rpalmer,btucker@livefish.org,4A
7980745,UMA50,SYDE,Joshua,Sara,Ryan,UW,cburton,sryan@oyondu.mil,1A
5384839,UMA50,CSBHC,Carolyn,Jack,Dixon,UW,jortiz,jdixon@wikivu.info,1A
7666143,UMA50,MABAECOHC,Heather,Louis,Allen,UW,jromero,lallen@jabberstorm.mil,1B
7420640,UMA50,ME,Martha,Jane,Meyer,UW,pmorris,jmeyer@trilia.gov,2A
6226397,UMA50,CSBHC,Christina,Wanda,Gonzalez,UW,agibson,wgonzalez@jaxnation.info,2B
5836241,UMA50,CSBHC,Jason,Theresa,Price,UW,esanders,tprice@innotype.mil,1B
9260693,UMA10,SYDE,Margaret,William,Wood,UW,bhill,wwood@devcast.com,4A
8709268,UMA50,CSBHC,Christine,Brian,Moore,UW,bgarza,bmoore@geba.gov,4B
5770136,UMA50,CSBHC,Jerry,Jessica,Fowler,UW,hwheeler,jfowler@tazz.info,1A
9227424,UMA50,CSBHC,Stephanie,Teresa,Brooks,UW,mking,tbrooks@yadel.org,2B
3091177,UMA50,MABAECOHC,Peter,Keith,Castillo,UW,mmendoza,kcastillo@rhyloo.biz,1B
8512416,UMA10,MABAECOHC,Todd,Joyce,Martin,UW,jmarshall,jmartin@skiptube.org,2A
9405913,UMA10,MABAECOHC,Thomas,Howard,Castillo,UW,srobinson,hcastillo@yambee.com,2B
1835242,UMA50,CSBHC,Alice,Craig,Oliver,UW,gsnyder,coliver@plajo.info,3B
1518297,UMA50,ME,Ashley,Mark,Lynch,UW,ngordon,mlynch@dabfeed.com,1B
3395833,UMA50,CSBHC,Jack,Kathleen,Lawson,UW,cjordan,klawson@browsecat.mil,3B
5251947,UMA10,ME,Kathleen,Debra,Hart,UW,awilliamson,dhart@kwimbee.mil,2B
8051338,UMA50,ME,Annie,Janet,Fox,UW,cbanks,jfox@centidel.gov,2B
1685270,UMA50,ME,Marie,Earl,Lynch,UW,karnold,elynch@shuffledrive.mil,4B
8342520,UMA10,SYDE,Phillip,Scott,Richards,UW,smoore,srichards@edgetag.net,3B
8250375,UMA50,SYDE,Randy,Mark,Daniels,UW,jallen,mdaniels@yozio.net,1B
8872411,UMA10,CSBHC,Lawrence,Harry,White,UW,lsnyder,hwhite@skibox.biz,1B
6267878,UMA50,ME,Kathy,Jerry,Martinez,UW,sholmes,jmartinez@avamm.org,1B
8092878,UMA50,ME,Walter,Carolyn,Moreno,UW,fschmidt,cmoreno@flashspan.org,3B
9006434,UMA10,SYDE,Nicholas,Barbara,Bishop,UW,jgarrett,bbishop@midel.com,4A
8509232,UMA10,CSBHC,Brian,Johnny,Ellis,UW,jrose,jellis@quinu.edu,1A
1256925,UMA50,SYDE,Scott,Bonnie,Larson,UW,stucker,blarson@livetube.name,2B
7582096,UMA10,MABAECOHC,Wanda,William,Butler,UW,tramirez,wbutler@minyx.info,4A
2497404,UMA50,ME,Harry,Dennis,Long,UW,jhansen,dlong@oba.org,1A
3637023,UMA50,MABAECOHC,Jeremy,Andrew,Harrison,UW,egarcia,aharrison@jayo.biz,2A
2982590,UMA10,MABAECOHC,Bobby,Julia,Rivera,UW,wgilbert,jrivera@pixope.org,2B
6692082,UMA50,SYDE,Evelyn,Kathleen,Hill,UW,jrodriguez,khill@minyx.net,4A
3502101,UMA10,MABAECOHC,Carl,Paula,Woods,UW,lkim,pwoods@realcube.mil,2B
8470356,UMA50,CSBHC,Joshua,Stephanie,Bell,UW,emorrison,sbell@oloo.net,1A
3767495,UMA10,CSBHC,Catherine,Harold,Ford,UW,lrobertson,hford@photobug.org,4B
5728701,UMA50,CSBHC,Lois,Roy,White,UW,jbell,rwhite@brightdog.org,2A
8158859,UMA10,SYDE,Lori,Dorothy,Garza,UW,jsanchez,dgarza@devcast.com,4A
5246831,UMA10,MABAECOHC,Joan,Sharon,Reid,UW,mhart,sreid@brightdog.gov,1B
2488377,UMA50,CSBHC,Sharon,Amanda,Webb,UW,srogers,awebb@chatterpoint.edu,4B
7600052,UMA10,ME,Joshua,Carol,Perez,UW,cpierce,cperez@divanoodle.mil,1A
8671527,UMA10,SYDE,Brian,Harold,Reid,UW,apowell,hreid@rooxo.edu,2B
6567400,UMA10,ME,Charles,Julie,Murphy,UW,jmarshall,jmurphy@twimm.mil,4A
7395284,UMA10,ME,Beverly,Judy,Rice,UW,rknight,jrice@edgeify.biz,4B
6675296,UMA50,ME,Ruth,Diana,Boyd,UW,sruiz,dboyd@browsedrive.mil,1A
9139414,UMA10,ME,Stephen,Steve,Elliott,UW,elee,selliott@babbleopia.net,4A
8204487,UMA10,SYDE,Lillian,Alan,Hawkins,UW,mshaw,ahawkins@aibox.com,3B
9881915,UMA50,ME,George,Billy,Welch,UW,cnelson,bwelch@kamba.mil,4A
4916925,UMA50,MABAECOHC,Marilyn,Juan,Williams,UW,aburke,jwilliams@avavee.biz,1B
2587596,UMA10,ME,Carolyn,Brandon,Arnold,UW,pmitchell,barnold@topiczoom.edu,3B
2623567,UMA10,MABAECOHC,Jack,Juan,James,UW,awarren,jjames@janyx.info,1B
1214749,UMA50,SYDE,Katherine,Larry,Peterson,UW,bolson,lpeterson@shuffletag.com,4A
5011467,UMA50,SYDE,Ashley,Norma,Mason,UW,arivera,nmason@twiyo.edu,4A
9947686,UMA10,ME,Joseph,Ronald,Ford,UW,jdean,rford@trilia.net,1A
3895467,UMA10,CSBHC,Shawn,Judith,Price,UW,bchavez,jprice@leenti.net,3A
2720595,UMA10,ME,Howard,Jean,Rogers,UW,hpayne,jrogers@tagopia.edu,1B
6240275,UMA10,CSBHC,Beverly,Heather,Hawkins,UW,kbrown,hhawkins@jabbertype.mil,4B
7471432,UMA50,ME,Peter,Donald,Pierce,UW,pblack,dpierce@divape.com,2A
5218706,UMA10,CSBHC,Jesse,Diane,Hunter,UW,aortiz,dhunter@photobean.info,3B
2769311,UMA10,CSBHC,Arthur,Donna,Martin,UW,eallen,dmartin@kazu.info,2B
7062006,UMA50,ME,Doris,Howard,Hicks,UW,cpeters,hhicks@pixope.info,1B
8310242,UMA10,MABAECOHC,Tammy,Terry,Lewis,UW,jsullivan,tlewis@avaveo.mil,4A
8895459,UMA50,SYDE,Martha,Howard,Butler,UW,lporter,hbutler@babbleopia.info,4A
3308625,UMA50,CSBHC,Joyce,Elizabeth,Crawford,UW,syoung,ecrawford@wordify.mil,3A
2772699,UMA50,CSBHC,Robert,Antonio,Collins,UW,pmitchell,acollins@eamia.edu,4B
4879636,UMA50,SYDE,Frances,Lisa,Hart,UW,arobertson,lhart@agivu.org,3B
1537248,UMA50,MABAECOHC,Wanda,Peter,Russell,UW,sadams,prussell@livefish.biz,4A
7210866,UMA10,CSBHC,Heather,Diana,Lopez,UW,hharper,dlopez@kayveo.name,3A
7193223,UMA50,CSBHC,Annie,Kimberly,Palmer,UW,arose,kpalmer@yata.biz,1B
5311220,UMA50,SYDE,Gregory,Billy,Chavez,UW,pmitchell,bchavez@lazz.biz,2B
9174548,UMA10,ME,Gary,Jessica,Rose,UW,tgordon,jrose@skidoo.gov,3B
7708878,UMA50,MABAECOHC,Susan,Linda,Ross,UW,jhanson,lross@digitube.net,2B
9711655,UMA10,CSBHC,Christina,Mildred,Ford,UW,ttaylor,mford@vidoo.edu,1A
9445516,UMA10,MABAECOHC,Lisa,Shirley,Berry,UW,jmoore,sberry@buzzdog.gov,3B
2031624,UMA50,CSBHC,Kenneth,Lisa,Duncan,UW,jgrant,lduncan@avamba.edu,1A
9929514,UMA10,CSBHC,Phyllis,Anthony,Williams,UW,psimpson,awilliams@linkbuzz.edu,2B
6521902,UMA50,MABAECOHC,Timothy,Frances,Allen,UW,rrivera,fallen@wordtune.com,1A
8813109,UMA10,CSBHC,Martin,William,Larson,UW,dweaver,wlarson@quatz.biz,2B
4344576,UMA50,CSBHC,Daniel,Chris,Hansen,UW,aramirez,chansen@browseblab.gov,2B
6243783,UMA10,MABAECOHC,Kathryn,Howard,Lopez,UW,clittle,hlopez@topicshots.biz,2A
5806446,UMA10,CSBHC,Johnny,Jean,Williams,UW,kvasquez,jwilliams@photofeed.org,1A
9498047,UMA50,ME,Christopher,Ruby,Andrews,UW,lhowell,randrews@abatz.gov,2A
5126529,UMA10,MABAECOHC,Carlos,Raymond,Harper,UW,ebutler,rharper@dabjam.org,2A
4156544,UMA50,ME,Louis,William,Stone,UW,ecrawford,wstone@yambee.net,2B
1354840,UMA50,SYDE,Christopher,Amanda,West,UW,jcampbell,awest@jaxworks.edu,2A
4695094,UMA50,CSBHC,Albert,Diane,Gutierrez,UW,djackson,dgutierrez@jaxnation.gov,3B
4932945,UMA10,ME,Frances,Jane,Woods,UW,elewis,jwoods@dablist.com,4A
5679751,UMA10,SYDE,Michael,Albert,Peters,UW,jperez,apeters@demimbu.name,1B
5142520,UMA50,SYDE,Philip,Justin,Sims,UW,kperry,jsims@zooveo.gov,4A
9096183,UMA50,ME,Nicole,Ryan,Howell,UW,cbutler,rhowell@vitz.org,4B
1002810,UMA50,CSBHC,Gloria,Todd,Reed,UW,jbutler,treed@avaveo.net,1A
1178308,UMA10,ME,Ronald,Amy,Hudson,UW,dcruz,ahudson@realmix.name,2A
5420045,UMA10,ME,Nicholas,Heather,Phillips,UW,gmartinez,hphillips@avamba.org,1B
2610229,UMA10,MABAECOHC,Angela,Bonnie,Fernandez,UW,slittle,bfernandez@trupe.name,3B
2885698,UMA10,CSBHC,Jeremy,Doris,Austin,UW,rknight,daustin@eidel.biz,1A
3452538,UMA10,MABAECOHC,Gary,Dorothy,Nichols,UW,sboyd,dnichols@avamm.edu,2A
7644479,UMA10,SYDE,Matthew,Gregory,Little,UW,wbailey,glittle@meemm.edu,1B
7629193,UMA10,MABAECOHC,Sharon,Albert,Ray,UW,boliver,aray@skidoo.biz,2A
6446873,UMA50,SYDE,Walter,Gerald,Schmidt,UW,jhudson,gschmidt@shuffledrive.mil,3B
9504695,UMA10,MABAECOHC,Susan,Frances,Stanley,UW,edean,fstanley@avamm.org,1B
7842145,UMA10,ME,Peter,Louis,Garza,UW,cfernandez,lgarza@devpulse.com,3A
6404056,UMA50,CSBHC,Raymond,Kathy,Banks,UW,jgarcia,kbanks@mynte.net,2B
3260874,UMA50,SYDE,Chris,Jessica,Webb,UW,cwilliams,jwebb@quaxo.name,2B
1497984,UMA10,MABAECOHC,Frances,Raymond,Cox,UW,sgonzalez,rcox@wikizz.edu,4B
4023104,UMA50,ME,Albert,Jennifer,Medina,UW,tpayne,jmedina@rhyzio.org,4B
8276896,UMA50,CSBHC,Melissa,Arthur,Dunn,UW,sgardner,adunn@quamba.name,3A
2473397,UMA10,CSBHC,Sandra,Sandra,Burton,UW,ncruz,sburton@yabox.net,4A
8188145,UMA10,CSBHC,Martin,Irene,Pierce,UW,probertson,ipierce@brightbean.info,1A
1823753,UMA50,MABAECOHC,Kathryn,Carolyn,Morrison,UW,ppowell,cmorrison@vinder.edu,2B
9782568,UMA50,SYDE,Jean,Laura,Bradley,UW,dbrooks,lbradley@gigabox.name,4B
8550180,UMA50,CSBHC,Stephanie,Steven,Gonzales,UW,dromero,sgonzales@tagfeed.name,2B
9118974,UMA10,MABAECOHC,Jason,Robin,Davis,UW,bbailey,rdavis@muxo.gov,3B
7332387,UMA10,MABAECOHC,Donna,Ruby,Dixon,UW,randerson,rdixon@meedoo.com,1B
6580980,UMA10,ME,Brian,Brenda,Vasquez,UW,lwilson,bvasquez@youbridge.mil,1B
3700470,UMA50,CSBHC,Bruce,Marie,Ryan,UW,pkelley,mryan@photojam.info,1A
2568110,UMA50,SYDE,Deborah,Julie,Carter,UW,bross,jcarter@photobug.info,2B
6569739,UMA50,SYDE,Rachel,Russell,Jacobs,UW,krice,rjacobs@roomm.info,1B
3894141,UMA10,ME,Sean,Bonnie,Ward,UW,mjacobs,bward@photobug.name,2B
3132388,UMA50,MABAECOHC,Carolyn,Johnny,Campbell,UW,gstanley,jcampbell@dabtype.edu,1B
1274762,UMA50,MABAECOHC,Denise,Lawrence,Warren,UW,jkelley,lwarren@voolith.biz,1A
4933682,UMA10,SYDE,Sandra,Anne,Patterson,UW,rgomez,apatterson@npath.mil,3A
7054204,UMA50,ME,Victor,Benjamin,Patterson,UW,jgarrett,bpatterson@youspan.gov,1A
1510822,UMA10,CSBHC,Nicholas,Mildred,Hughes,UW,gharvey,mhughes@plambee.name,4A
7033504,UMA10,CSBHC,Irene,Deborah,Hamilton,UW,tparker,dhamilton@browsetype.info,4A
2720848,UMA50,ME,Roy,Antonio,Frazier,UW,jhill,afrazier@trudeo.info,3A
8420672,UMA10,SYDE,Wanda,Harold,Parker,UW,sfowler,hparker@oozz.gov,2B
5107138,UMA10,SYDE,Louise,Jesse,West,UW,jspencer,jwest@skynoodle.edu,1A
4235283,UMA10,SYDE,Scott,Steve,Powell,UW,sdaniels,spowell@trupe.name,2B
9640297,UMA10,ME,Tina,Samuel,Reynolds,UW,awagner,sreynolds@quimba.name,2B
9531265,UMA10,CSBHC,Linda,Marie,Carr,UW,dperry,mcarr@demimbu.name,2A
2913046,UMA50,SYDE,Christopher,Chris,Hawkins,UW,ehayes,chawkins@dynabox.biz,3B
3372646,UMA10,CSBHC,James,Christine,Johnston,UW,eharrison,cjohnston@edgepulse.edu,4A
5073755,UMA10,MABAECOHC,Antonio,Joe,Spencer,UW,gcollins,jspencer@kare.org,1B
4584063,UMA50,CSBHC,Harry,Sandra,Murphy,UW,jmoore,smurphy@innotype.org,3B
6392127,UMA50,MABAECOHC,Ralph,Betty,Greene,UW,jwatson,bgreene@topicshots.mil,4A
4597398,UMA10,MABAECOHC,Ernest,Donald,Black,UW,jarmstrong,dblack@pixoboo.biz,4B
1695391,UMA10,MABAECOHC,Carlos,Kathryn,Watson,UW,lhughes,kwatson@bubblebox.biz,2A
1277133,UMA10,CSBHC,Lisa,Gerald,Chavez,UW,jlopez,gchavez@digitube.biz,1B
2114342,UMA50,ME,Kevin,Janet,Morales,UW,jhicks,jmorales@avaveo.info,2B
3216274,UMA50,ME,Daniel,Sharon,Hudson,UW,lfisher,shudson@zoomzone.com,4A
3802207,UMA10,ME,Lillian,Christine,Larson,UW,eburke,clarson@janyx.info,2B
1931917,UMA50,MABAECOHC,Joyce,Michael,Austin,UW,hsullivan,maustin@meevee.net,3A
6156873,UMA50,MABAECOHC,Lillian,Willie,Harris,UW,frobertson,wharris@dabtype.com,1A
1946190,UMA50,ME,Christina,Aaron,Owens,UW,astephens,aowens@kazu.mil,3A
7737659,UMA50,ME,Mark,Andrew,Mills,UW,acarr,amills@bubblebox.name,2A
1030741,UMA10,CSBHC,Louise,Howard,Armstrong,UW,bmoreno,harmstrong@bubblemix.edu,1B
4993642,UMA10,SYDE,Marie,Diane,Daniels,UW,cmills,ddaniels@skynoodle.org,2A
2783313,UMA50,CSBHC,Ann,Sarah,Bryant,UW,tgomez,sbryant@voonix.biz,1B
2306546,UMA50,SYDE,Howard,Bobby,Brown,UW,dstewart,bbrown@realpoint.org,4A
7418329,UMA10,SYDE,Roy,Joseph,Cook,UW,thawkins,jcook@oyonder.biz,3A
4482534,UMA10,CSBHC,Shawn,Rose,Griffin,UW,efreeman,rgriffin@dynazzy.edu,4B
7956004,UMA10,CSBHC,Peter,Gloria,Brown,UW,jwebb,gbrown@dynabox.name,3A
2708725,UMA10,ME,Joe,Albert,Wagner,UW,lpayne,awagner@edgewire.biz,3B
1714649,UMA50,MABAECOHC,Earl,Shawn,Ray,UW,jkelly,sray@realmix.info,4A
2043724,UMA10,ME,Roy,Carl,Bradley,UW,abell,cbradley@thoughtmix.edu,4B
8660340,UMA10,ME,Cynthia,Janice,Reid,UW,jkelly,jreid@trudoo.gov,4B
2497255,UMA10,SYDE,Betty,Ashley,Gray,UW,criley,agray@oyonder.biz,4A
8046880,UMA10,MABAECOHC,Jose,Ann,Matthews,UW,jharper,amatthews@eimbee.gov,3A
4636029,UMA10,MABAECOHC,Henry,Elizabeth,Knight,UW,ajenkins,eknight@twiyo.edu,1A
